ID,Store_id,Store_Type,Location_Type,Region_Code,Date,Holiday,Discount,#Order,Sales
T1022687,312,S4,L2,R1,2018-03-04,0,Yes,216,123606.0
T1022688,195,S4,L1,R1,2018-03-04,0,Yes,144,82071.0
T1022689,219,S4,L2,R1,2018-03-04,0,Yes,184,96537.0
T1022690,34,S1,L3,R1,2018-03-04,0,Yes,87,49773.0
T1022691,159,S2,L1,R3,2018-03-04,0,Yes,50,37893.0
T1022692,229,S1,L1,R2,2018-03-04,0,Yes,94,61236.0
T1022693,183,S1,L3,R1,2018-03-04,0,Yes,94,53262.0
T1022694,307,S1,L5,R2,2018-03-04,0,Yes,73,39111.0
T1022695,240,S3,L2,R3,2018-03-04,0,Yes,81,52083.0
T1022696,196,S1,L1,R3,2018-03-04,0,Yes,72,56352.0
T1022697,122,S1,L1,R2,2018-03-04,0,Yes,75,54300.0
T1022698,66,S3,L3,R3,2018-03-04,0,Yes,89,50043.0
T1022699,282,S1,L2,R2,2018-03-04,0,Yes,90,70320.0
T1022700,284,S4,L2,R3,2018-03-04,0,Yes,103,63240.0
T1022701,63,S1,L1,R2,2018-03-04,0,Yes,100,65169.0
T1022702,124,S3,L2,R3,2018-03-04,0,Yes,113,75384.0
T1022703,243,S4,L2,R2,2018-03-04,0,Yes,123,90993.0
T1022704,95,S3,L1,R1,2018-03-04,0,Yes,102,56409.0
T1022705,352,S4,L1,R1,2018-03-04,0,Yes,106,64986.0
T1022706,296,S1,L1,R1,2018-03-04,0,Yes,78,47145.0
T1022707,45,S3,L1,R1,2018-03-04,0,Yes,92,54519.0
T1022708,211,S4,L2,R1,2018-03-04,0,Yes,113,63153.0
T1022709,128,S1,L2,R2,2018-03-04,0,Yes,77,54609.0
T1022710,210,S1,L5,R1,2018-03-04,0,Yes,64,36036.0
T1022711,38,S1,L3,R2,2018-03-04,0,Yes,63,46104.0
T1022712,245,S4,L1,R2,2018-03-04,0,Yes,112,66285.0
T1022713,67,S2,L5,R1,2018-03-04,0,Yes,56,32973.0
T1022714,239,S3,L1,R3,2018-03-04,0,Yes,78,50277.0
T1022715,93,S1,L1,R4,2018-03-04,0,Yes,68,49041.0
T1022716,346,S4,L1,R1,2018-03-04,0,Yes,154,82860.0
T1022717,285,S1,L3,R3,2018-03-04,0,Yes,70,48321.0
T1022718,295,S1,L1,R1,2018-03-04,0,Yes,61,43512.0
T1022719,345,S1,L1,R3,2018-03-04,0,Yes,76,55581.0
T1022720,162,S4,L1,R2,2018-03-04,0,Yes,122,72924.0
T1022721,28,S3,L2,R3,2018-03-04,0,Yes,107,78189.0
T1022722,29,S1,L4,R2,2018-03-04,0,Yes,77,52065.0
T1022723,146,S4,L2,R1,2018-03-04,0,Yes,205,117141.0
T1022724,264,S3,L1,R3,2018-03-04,0,Yes,95,65670.0
T1022725,70,S1,L1,R3,2018-03-04,0,No,68,42372.0
T1022726,158,S4,L2,R2,2018-03-04,0,Yes,159,85617.0
T1022727,263,S1,L5,R1,2018-03-04,0,Yes,77,37944.0
T1022728,281,S1,L4,R1,2018-03-04,0,Yes,91,49200.0
T1022729,321,S3,L1,R2,2018-03-04,0,Yes,101,64176.0
T1022730,127,S4,L2,R2,2018-03-04,0,Yes,117,71790.0
T1022731,241,S1,L1,R4,2018-03-04,0,Yes,86,60780.0
T1022732,209,S1,L1,R1,2018-03-04,0,Yes,80,53466.0
T1022733,65,S1,L2,R2,2018-03-04,0,Yes,116,90084.0
T1022734,356,S3,L3,R1,2018-03-04,0,Yes,88,47817.0
T1022735,335,S1,L1,R3,2018-03-04,0,Yes,69,43794.0
T1022736,17,S1,L1,R2,2018-03-04,0,Yes,94,57453.0
T1022737,78,S1,L1,R4,2018-03-04,0,Yes,67,46365.0
T1022738,113,S2,L3,R3,2018-03-04,0,Yes,48,33366.0
T1022739,251,S2,L3,R1,2018-03-04,0,Yes,83,55875.0
T1022740,228,S1,L1,R1,2018-03-04,0,Yes,84,56427.0
T1022741,190,S3,L3,R1,2018-03-04,0,Yes,107,57054.0
T1022742,274,S4,L2,R4,2018-03-04,0,Yes,119,78696.0
T1022743,223,S2,L5,R2,2018-03-04,0,Yes,60,37839.0
T1022744,89,S1,L4,R1,2018-03-04,0,Yes,70,41532.0
T1022745,178,S3,L2,R3,2018-03-04,0,Yes,112,78405.0
T1022746,165,S1,L1,R2,2018-03-04,0,Yes,91,57732.0
T1022747,136,S2,L5,R4,2018-03-04,0,Yes,43,32403.0
T1022748,77,S2,L5,R3,2018-03-04,0,Yes,38,25458.0
T1022749,256,S1,L2,R4,2018-03-04,0,Yes,80,65988.0
T1022750,206,S1,L1,R1,2018-03-04,0,Yes,76,55509.0
T1022751,353,S1,L3,R3,2018-03-04,0,Yes,75,49824.0
T1022752,59,S1,L3,R1,2018-03-04,0,Yes,58,32667.0
T1022753,50,S3,L2,R4,2018-03-04,0,Yes,101,70722.0
T1022754,252,S3,L2,R1,2018-03-04,0,Yes,109,74247.0
T1022755,309,S1,L5,R1,2018-03-04,0,Yes,92,45135.0
T1022756,213,S1,L1,R2,2018-03-04,0,Yes,90,55926.0
T1022757,90,S1,L1,R3,2018-03-04,0,Yes,100,62937.0
T1022758,342,S4,L1,R1,2018-03-04,0,Yes,114,63579.0
T1022759,315,S4,L2,R1,2018-03-04,0,Yes,167,94341.0
T1022760,266,S1,L1,R4,2018-03-04,0,Yes,76,52545.0
T1022761,154,S1,L3,R2,2018-03-04,0,Yes,108,56157.0
T1022762,235,S1,L1,R3,2018-03-04,0,Yes,54,41349.0
T1022763,306,S1,L3,R2,2018-03-04,0,Yes,71,47268.0
T1022764,33,S4,L2,R4,2018-03-04,0,Yes,122,81651.0
T1022765,166,S1,L1,R2,2018-03-04,0,Yes,66,47727.0
T1022766,112,S1,L1,R3,2018-03-04,0,Yes,69,46503.0
T1022767,354,S4,L2,R1,2018-03-04,0,Yes,153,98514.0
T1022768,151,S1,L3,R2,2018-03-04,0,Yes,55,33651.0
T1022769,348,S3,L1,R1,2018-03-04,0,Yes,96,54546.0
T1022770,43,S1,L1,R2,2018-03-04,0,Yes,73,47778.0
T1022771,351,S1,L4,R3,2018-03-04,0,Yes,75,44751.0
T1022772,101,S1,L4,R3,2018-03-04,0,Yes,69,43017.0
T1022773,76,S2,L3,R3,2018-03-04,0,Yes,50,34767.0
T1022774,31,S1,L5,R2,2018-03-04,0,Yes,58,32472.0
T1022775,232,S1,L1,R4,2018-03-04,0,Yes,67,44943.0
T1022776,236,S1,L1,R3,2018-03-04,0,Yes,74,50256.0
T1022777,155,S3,L1,R2,2018-03-04,0,Yes,77,49200.0
T1022778,289,S2,L5,R2,2018-03-04,0,Yes,37,23373.0
T1022779,205,S1,L1,R2,2018-03-04,0,Yes,92,60636.0
T1022780,208,S3,L1,R1,2018-03-04,0,Yes,103,60486.0
T1022781,191,S3,L1,R1,2018-03-04,0,Yes,100,55707.0
T1022782,53,S3,L1,R2,2018-03-04,0,Yes,99,60558.0
T1022783,115,S4,L2,R1,2018-03-04,0,Yes,159,88764.0
T1022784,135,S1,L1,R4,2018-03-04,0,Yes,74,55899.0
T1022785,269,S1,L4,R1,2018-03-04,0,Yes,83,49797.0
T1022786,314,S1,L1,R2,2018-03-04,0,Yes,79,50433.0
T1022787,85,S4,L2,R1,2018-03-04,0,Yes,150,89250.0
T1022788,40,S1,L1,R4,2018-03-04,0,Yes,71,52623.0
T1022789,336,S4,L2,R1,2018-03-04,0,Yes,160,96432.0
T1022790,250,S2,L3,R4,2018-03-04,0,Yes,55,40269.0
T1022791,52,S1,L1,R3,2018-03-04,0,Yes,87,58482.0
T1022792,364,S2,L3,R2,2018-03-04,0,Yes,73,51675.0
T1022793,317,S3,L1,R1,2018-03-04,0,Yes,89,50988.0
T1022794,44,S1,L3,R2,2018-03-04,0,Yes,96,53937.0
T1022795,325,S3,L1,R2,2018-03-04,0,Yes,98,64875.0
T1022796,275,S4,L1,R1,2018-03-04,0,Yes,104,63957.0
T1022797,329,S4,L2,R3,2018-03-04,0,Yes,88,62193.0
T1022798,114,S3,L1,R4,2018-03-04,0,Yes,106,70731.0
T1022799,328,S1,L3,R1,2018-03-04,0,Yes,62,41313.0
T1022800,105,S4,L2,R1,2018-03-04,0,Yes,89,54285.0
T1022801,287,S1,L4,R1,2018-03-04,0,Yes,96,50337.0
T1022802,332,S2,L5,R1,2018-03-04,0,Yes,66,41463.0
T1022803,290,S1,L1,R3,2018-03-04,0,Yes,82,57117.0
T1022804,293,S2,L4,R2,2018-03-04,0,Yes,55,38865.0
T1022805,16,S1,L3,R1,2018-03-04,0,Yes,142,81798.0
T1022806,201,S4,L1,R1,2018-03-04,0,Yes,118,61407.0
T1022807,261,S4,L2,R1,2018-03-04,0,Yes,108,68289.0
T1022808,334,S3,L2,R2,2018-03-04,0,Yes,105,79185.0
T1022809,188,S3,L2,R1,2018-03-04,0,Yes,92,69603.0
T1022810,182,S3,L1,R1,2018-03-04,0,Yes,78,46167.0
T1022811,152,S2,L1,R1,2018-03-04,0,Yes,60,46812.0
T1022812,271,S1,L3,R2,2018-03-04,0,Yes,98,57282.0
T1022813,107,S1,L3,R3,2018-03-04,0,Yes,86,50004.0
T1022814,82,S4,L2,R1,2018-03-04,0,Yes,117,62463.0
T1022815,138,S1,L1,R1,2018-03-04,0,Yes,79,49749.0
T1022816,51,S1,L1,R2,2018-03-04,0,Yes,70,45651.0
T1022817,337,S4,L2,R1,2018-03-04,0,Yes,242,140247.0
T1022818,254,S4,L1,R1,2018-03-04,0,Yes,112,69288.0
T1022819,330,S4,L2,R1,2018-03-04,0,Yes,115,70242.0
T1022820,22,S1,L1,R4,2018-03-04,0,Yes,68,53199.0
T1022821,349,S1,L1,R4,2018-03-04,0,Yes,97,68541.0
T1022822,259,S4,L1,R1,2018-03-04,0,Yes,116,67176.0
T1022823,272,S2,L4,R2,2018-03-04,0,Yes,66,41007.0
T1022824,189,S2,L3,R3,2018-03-04,0,Yes,47,34596.0
T1022825,255,S3,L2,R4,2018-03-04,0,Yes,109,73344.0
T1022826,108,S1,L1,R4,2018-03-04,0,Yes,82,57456.0
T1022827,164,S1,L1,R3,2018-03-04,0,Yes,76,53211.0
T1022828,185,S1,L1,R3,2018-03-04,0,Yes,82,57075.0
T1022829,139,S4,L2,R2,2018-03-04,0,Yes,97,58719.0
T1022830,26,S1,L1,R3,2018-03-04,0,Yes,71,47898.0
T1022831,10,S4,L2,R3,2018-03-04,0,Yes,134,93213.0
T1022832,288,S3,L2,R3,2018-03-04,0,Yes,92,56760.0
T1022833,3,S4,L2,R1,2018-03-04,0,Yes,121,62328.0
T1022834,324,S1,L2,R3,2018-03-04,0,Yes,91,72012.0
T1022835,170,S1,L1,R2,2018-03-04,0,Yes,84,65199.0
T1022836,58,S1,L1,R1,2018-03-04,0,Yes,76,50979.0
T1022837,233,S1,L3,R3,2018-03-04,0,Yes,66,43131.0
T1022838,180,S1,L3,R2,2018-03-04,0,Yes,56,39870.0
T1022839,200,S2,L1,R2,2018-03-04,0,Yes,56,48198.0
T1022840,143,S3,L2,R3,2018-03-04,0,Yes,90,69369.0
T1022841,24,S1,L1,R2,2018-03-04,0,Yes,79,49191.0
T1022842,179,S1,L1,R2,2018-03-04,0,Yes,76,52812.0
T1022843,168,S2,L3,R3,2018-03-04,0,Yes,56,39735.0
T1022844,137,S4,L1,R1,2018-03-04,0,Yes,120,71418.0
T1022845,323,S1,L4,R1,2018-03-04,0,Yes,75,44694.0
T1022846,292,S1,L1,R1,2018-03-04,0,Yes,63,43851.0
T1022847,253,S4,L2,R1,2018-03-04,0,Yes,115,66021.0
T1022848,273,S2,L3,R4,2018-03-04,0,Yes,46,32427.0
T1022849,140,S4,L1,R1,2018-03-04,0,Yes,115,75090.0
T1022850,270,S1,L1,R2,2018-03-04,0,Yes,68,45156.0
T1022851,80,S1,L1,R1,2018-03-04,0,Yes,77,51837.0
T1022852,224,S1,L2,R2,2018-03-04,0,Yes,81,58164.0
T1022853,110,S2,L3,R3,2018-03-04,0,Yes,57,38166.0
T1022854,260,S1,L1,R4,2018-03-04,0,Yes,68,45051.0
T1022855,99,S1,L1,R3,2018-03-04,0,Yes,92,55569.0
T1022856,148,S1,L1,R2,2018-03-04,0,Yes,64,45405.0
T1022857,319,S3,L1,R2,2018-03-04,0,Yes,107,69111.0
T1022858,79,S2,L5,R4,2018-03-04,0,Yes,60,43920.0
T1022859,230,S2,L4,R4,2018-03-04,0,Yes,45,31236.0
T1022860,111,S1,L1,R2,2018-03-04,0,Yes,90,61599.0
T1022861,361,S1,L3,R1,2018-03-04,0,Yes,89,53793.0
T1022862,343,S1,L1,R2,2018-03-04,0,Yes,72,53598.0
T1022863,41,S1,L1,R2,2018-03-04,0,Yes,95,61488.0
T1022864,84,S1,L1,R3,2018-03-04,0,Yes,91,57711.0
T1022865,340,S4,L2,R3,2018-03-04,0,Yes,120,75900.0
T1022866,302,S1,L4,R2,2018-03-04,0,Yes,79,44178.0
T1022867,56,S2,L5,R3,2018-03-04,0,Yes,58,36945.0
T1022868,234,S2,L4,R2,2018-03-04,0,Yes,55,37911.0
T1022869,83,S2,L5,R1,2018-03-04,0,Yes,37,26043.0
T1022870,100,S1,L1,R2,2018-03-04,0,Yes,93,61800.0
T1022871,207,S1,L1,R3,2018-03-04,0,Yes,67,47859.0
T1022872,106,S1,L1,R4,2018-03-04,0,Yes,69,44991.0
T1022873,153,S4,L2,R1,2018-03-04,0,Yes,177,101856.0
T1022874,109,S1,L1,R1,2018-03-04,0,Yes,92,59055.0
T1022875,169,S1,L2,R4,2018-03-04,0,Yes,83,60822.0
T1022876,365,S2,L1,R2,2018-03-04,0,Yes,66,47271.0
T1022877,225,S1,L1,R1,2018-03-04,0,Yes,88,59700.0
T1022878,30,S1,L2,R2,2018-03-04,0,Yes,98,67590.0
T1022879,355,S2,L4,R2,2018-03-04,0,Yes,50,38175.0
T1022880,81,S3,L2,R1,2018-03-04,0,Yes,101,71283.0
T1022881,18,S4,L1,R1,2018-03-04,0,Yes,115,64854.0
T1022882,217,S4,L1,R1,2018-03-04,0,Yes,126,72669.0
T1022883,2,S3,L1,R3,2018-03-04,0,Yes,105,68073.0
T1022884,227,S4,L2,R1,2018-03-04,0,Yes,111,69687.0
T1022885,4,S1,L1,R2,2018-03-04,0,Yes,99,59199.0
T1022886,198,S4,L2,R3,2018-03-04,0,Yes,123,75870.0
T1022887,71,S2,L5,R1,2018-03-04,0,Yes,45,27273.0
T1022888,87,S4,L2,R3,2018-03-04,0,Yes,148,115221.0
T1022889,91,S3,L1,R1,2018-03-04,0,Yes,99,63270.0
T1022890,72,S1,L2,R3,2018-03-04,0,Yes,90,66228.0
T1022891,359,S2,L3,R2,2018-03-04,0,Yes,56,43365.0
T1022892,350,S1,L3,R2,2018-03-04,0,Yes,64,39405.0
T1022893,278,S4,L1,R4,2018-03-04,0,Yes,116,68943.0
T1022894,347,S1,L1,R1,2018-03-04,0,Yes,76,52089.0
T1022895,167,S1,L1,R2,2018-03-04,0,Yes,62,37815.0
T1022896,214,S1,L1,R4,2018-03-04,0,Yes,69,46434.0
T1022897,163,S1,L2,R3,2018-03-04,0,Yes,98,70359.0
T1022898,5,S1,L1,R3,2018-03-04,0,Yes,79,50655.0
T1022899,118,S2,L1,R4,2018-03-04,0,Yes,55,42219.0
T1022900,7,S3,L1,R3,2018-03-04,0,Yes,91,56817.0
T1022901,73,S3,L2,R4,2018-03-04,0,Yes,93,71739.0
T1022902,212,S4,L2,R3,2018-03-04,0,Yes,116,71454.0
T1022903,181,S3,L1,R3,2018-03-04,0,Yes,98,56019.0
T1022904,277,S1,L3,R1,2018-03-04,0,Yes,88,50553.0
T1022905,333,S1,L1,R3,2018-03-04,0,Yes,68,48195.0
T1022906,304,S1,L1,R4,2018-03-04,0,Yes,76,49023.0
T1022907,157,S4,L2,R1,2018-03-04,0,Yes,136,77961.0
T1022908,144,S1,L3,R3,2018-03-04,0,Yes,82,50952.0
T1022909,35,S1,L1,R2,2018-03-04,0,Yes,91,57048.0
T1022910,299,S1,L1,R3,2018-03-04,0,Yes,82,61824.0
T1022911,57,S4,L1,R1,2018-03-04,0,Yes,102,53604.0
T1022912,216,S2,L5,R1,2018-03-04,0,Yes,52,31389.0
T1022913,222,S4,L2,R2,2018-03-04,0,Yes,141,81405.0
T1022914,265,S2,L4,R2,2018-03-04,0,Yes,70,44553.0
T1022915,149,S2,L3,R2,2018-03-04,0,Yes,63,41094.0
T1022916,339,S4,L2,R1,2018-03-04,0,Yes,135,76902.0
T1022917,247,S1,L1,R3,2018-03-04,0,Yes,76,52413.0
T1022918,320,S2,L3,R2,2018-03-04,0,Yes,74,49503.0
T1022919,102,S4,L2,R1,2018-03-04,0,Yes,119,78024.0
T1022920,294,S4,L2,R2,2018-03-04,0,Yes,145,81216.0
T1022921,231,S4,L2,R3,2018-03-04,0,Yes,151,87648.0
T1022922,6,S4,L1,R1,2018-03-04,0,Yes,106,60135.0
T1022923,344,S1,L5,R1,2018-03-04,0,Yes,88,44652.0
T1022924,286,S4,L2,R4,2018-03-04,0,Yes,193,114258.0
T1022925,291,S1,L3,R1,2018-03-04,0,Yes,70,37947.0
T1022926,142,S2,L1,R3,2018-03-04,0,Yes,51,36975.0
T1022927,21,S3,L2,R4,2018-03-04,0,Yes,77,50694.0
T1022928,192,S1,L1,R3,2018-03-04,0,Yes,71,48315.0
T1022929,363,S1,L1,R2,2018-03-04,0,Yes,105,66264.0
T1022930,279,S2,L3,R2,2018-03-04,0,Yes,61,41679.0
T1022931,8,S4,L2,R2,2018-03-04,0,Yes,126,74619.0
T1022932,257,S1,L3,R1,2018-03-04,0,Yes,76,46761.0
T1022933,176,S4,L2,R3,2018-03-04,0,Yes,155,105012.0
T1022934,298,S4,L1,R1,2018-03-04,0,Yes,145,70674.0
T1022935,267,S4,L2,R1,2018-03-04,0,Yes,84,54663.0
T1022936,322,S2,L3,R4,2018-03-04,0,Yes,57,41187.0
T1022937,14,S3,L2,R4,2018-03-04,0,Yes,131,102054.0
T1022938,357,S4,L1,R1,2018-03-04,0,No,99,53547.0
T1022939,308,S4,L2,R3,2018-03-04,0,Yes,120,73539.0
T1022940,88,S2,L5,R2,2018-03-04,0,Yes,53,34530.0
T1022941,268,S1,L2,R1,2018-03-04,0,Yes,71,51516.0
T1022942,133,S1,L1,R4,2018-03-04,0,Yes,73,45006.0
T1022943,119,S1,L1,R3,2018-03-04,0,Yes,81,49917.0
T1022944,15,S4,L2,R1,2018-03-04,0,Yes,143,85575.0
T1022945,186,S2,L5,R2,2018-03-04,0,Yes,52,36684.0
T1022946,54,S1,L2,R3,2018-03-04,0,Yes,81,63399.0
T1022947,226,S2,L5,R4,2018-03-04,0,Yes,45,27657.0
T1022948,32,S1,L1,R2,2018-03-04,0,Yes,71,52503.0
T1022949,60,S1,L5,R2,2018-03-04,0,Yes,66,37743.0
T1022950,341,S1,L1,R2,2018-03-04,0,Yes,81,50997.0
T1022951,327,S4,L1,R3,2018-03-04,0,Yes,107,57516.0
T1022952,1,S1,L3,R1,2018-03-04,0,Yes,75,44949.0
T1022953,9,S1,L1,R1,2018-03-04,0,Yes,65,44448.0
T1022954,19,S1,L1,R3,2018-03-04,0,Yes,66,52320.0
T1022955,316,S4,L2,R1,2018-03-04,0,Yes,95,65967.0
T1022956,134,S1,L4,R1,2018-03-04,0,Yes,77,48621.0
T1022957,187,S1,L1,R1,2018-03-04,0,Yes,86,59187.0
T1022958,92,S1,L4,R2,2018-03-04,0,Yes,70,40248.0
T1022959,258,S2,L4,R4,2018-03-04,0,Yes,46,32346.0
T1022960,117,S1,L1,R3,2018-03-04,0,Yes,78,53739.0
T1022961,246,S3,L1,R3,2018-03-04,0,Yes,96,64818.0
T1022962,39,S4,L1,R1,2018-03-04,0,Yes,159,84141.0
T1022963,193,S2,L3,R4,2018-03-04,0,Yes,52,37683.0
T1022964,199,S1,L1,R4,2018-03-04,0,Yes,68,48783.0
T1022965,86,S1,L1,R4,2018-03-04,0,Yes,67,47154.0
T1022966,177,S2,L1,R4,2018-03-04,0,Yes,58,42354.0
T1022967,141,S1,L1,R2,2018-03-04,0,Yes,64,43275.0
T1022968,75,S3,L2,R3,2018-03-04,0,Yes,105,73014.0
T1022969,203,S2,L4,R2,2018-03-04,0,Yes,66,47193.0
T1022970,116,S2,L3,R3,2018-03-04,0,Yes,48,35259.0
T1022971,42,S1,L4,R3,2018-03-04,0,Yes,66,40578.0
T1022972,318,S1,L3,R2,2018-03-04,0,Yes,82,51060.0
T1022973,49,S4,L1,R2,2018-03-04,0,Yes,144,78168.0
T1022974,150,S4,L2,R1,2018-03-04,0,Yes,139,81957.0
T1022975,98,S2,L5,R2,2018-03-04,0,Yes,41,28257.0
T1022976,147,S4,L2,R4,2018-03-04,0,Yes,114,69660.0
T1022977,202,S4,L2,R2,2018-03-04,0,Yes,123,76998.0
T1022978,297,S2,L3,R4,2018-03-04,0,Yes,69,45570.0
T1022979,248,S1,L1,R2,2018-03-04,0,Yes,73,52284.0
T1022980,104,S1,L1,R2,2018-03-04,0,Yes,70,43437.0
T1022981,276,S1,L1,R2,2018-03-04,0,Yes,96,61854.0
T1022982,238,S1,L1,R2,2018-03-04,0,Yes,54,39561.0
T1022983,237,S2,L3,R3,2018-03-04,0,Yes,46,34323.0
T1022984,171,S4,L2,R3,2018-03-04,0,Yes,123,79155.0
T1022985,249,S1,L3,R2,2018-03-04,0,Yes,96,54039.0
T1022986,120,S3,L2,R2,2018-03-04,0,Yes,114,89472.0
T1022987,215,S3,L2,R1,2018-03-04,0,Yes,111,77448.0
T1022988,37,S1,L3,R3,2018-03-04,0,Yes,65,45315.0
T1022989,156,S1,L1,R3,2018-03-04,0,Yes,95,64986.0
T1022990,74,S3,L1,R2,2018-03-04,0,Yes,93,58242.0
T1022991,61,S1,L1,R3,2018-03-04,0,Yes,101,66192.0
T1022992,103,S1,L3,R3,2018-03-04,0,Yes,81,49947.0
T1022993,360,S2,L1,R1,2018-03-04,0,Yes,51,35067.0
T1022994,48,S1,L1,R2,2018-03-04,0,Yes,80,58059.0
T1022995,300,S2,L5,R2,2018-03-04,0,No,35,19995.0
T1022996,56,S2,L5,R3,2018-03-05,0,No,33,18966.0
T1022997,9,S1,L1,R1,2018-03-05,0,No,52,29826.0
T1022998,295,S1,L1,R1,2018-03-05,0,No,62,41550.0
T1022999,14,S3,L2,R4,2018-03-05,0,No,74,51477.0
T1023000,288,S3,L2,R3,2018-03-05,0,Yes,88,59565.0
T1023001,102,S4,L2,R1,2018-03-05,0,No,82,46464.0
T1023002,255,S3,L2,R4,2018-03-05,0,No,52,35553.0
T1023003,107,S1,L3,R3,2018-03-05,0,Yes,77,48153.0
T1023004,125,S4,L2,R1,2018-03-05,0,Yes,111,64776.0
T1023005,242,S4,L1,R1,2018-03-05,0,No,59,29727.0
T1023006,189,S2,L3,R3,2018-03-05,0,No,43,28713.0
T1023007,185,S1,L1,R3,2018-03-05,0,No,51,34161.0
T1023008,204,S4,L1,R3,2018-03-05,0,No,56,31938.0
T1023009,103,S1,L3,R3,2018-03-05,0,No,37,21075.0
T1023010,23,S1,L1,R4,2018-03-05,0,No,51,34740.0
T1023011,32,S1,L1,R2,2018-03-05,0,No,70,48843.0
T1023012,331,S1,L1,R4,2018-03-05,0,No,51,31596.0
T1023013,22,S1,L1,R4,2018-03-05,0,No,63,46887.0
T1023014,258,S2,L4,R4,2018-03-05,0,No,34,21063.0
T1023015,292,S1,L1,R1,2018-03-05,0,No,48,32262.0
T1023016,180,S1,L3,R2,2018-03-05,0,No,37,22155.0
T1023017,7,S3,L1,R3,2018-03-05,0,Yes,88,54627.0
T1023018,196,S1,L1,R3,2018-03-05,0,No,50,33804.0
T1023019,186,S2,L5,R2,2018-03-05,0,No,23,15252.0
T1023020,202,S4,L2,R2,2018-03-05,0,No,59,34869.0
T1023021,195,S4,L1,R1,2018-03-05,0,No,97,49590.0
T1023022,241,S1,L1,R4,2018-03-05,0,No,64,41271.0
T1023023,256,S1,L2,R4,2018-03-05,0,No,58,41523.0
T1023024,127,S4,L2,R2,2018-03-05,0,Yes,118,71985.0
T1023025,360,S2,L1,R1,2018-03-05,0,No,49,31473.0
T1023026,52,S1,L1,R3,2018-03-05,0,No,42,25317.0
T1023027,104,S1,L1,R2,2018-03-05,0,No,61,35463.0
T1023028,105,S4,L2,R1,2018-03-05,0,Yes,98,59079.0
T1023029,126,S4,L2,R2,2018-03-05,0,No,113,73539.0
T1023030,101,S1,L4,R3,2018-03-05,0,No,32,19125.0
T1023031,263,S1,L5,R1,2018-03-05,0,Yes,69,35289.0
T1023032,201,S4,L1,R1,2018-03-05,0,Yes,108,58338.0
T1023033,16,S1,L3,R1,2018-03-05,0,No,66,34266.0
T1023034,283,S4,L1,R1,2018-03-05,0,Yes,119,66327.0
T1023035,64,S3,L1,R2,2018-03-05,0,No,70,42813.0
T1023036,187,S1,L1,R1,2018-03-05,0,No,26,16269.0
T1023037,86,S1,L1,R4,2018-03-05,0,No,39,26301.0
T1023038,205,S1,L1,R2,2018-03-05,0,No,49,30861.0
T1023039,203,S2,L4,R2,2018-03-05,0,No,22,14133.0
T1023040,85,S4,L2,R1,2018-03-05,0,No,103,52830.0
T1023041,53,S3,L1,R2,2018-03-05,0,Yes,98,62919.0
T1023042,269,S1,L4,R1,2018-03-05,0,No,63,34698.0
T1023043,318,S1,L3,R2,2018-03-05,0,No,40,23196.0
T1023044,57,S4,L1,R1,2018-03-05,0,No,71,37056.0
T1023045,312,S4,L2,R1,2018-03-05,0,No,126,67788.0
T1023046,106,S1,L1,R4,2018-03-05,0,Yes,63,42864.0
T1023047,206,S1,L1,R1,2018-03-05,0,No,54,34872.0
T1023048,95,S3,L1,R1,2018-03-05,0,No,77,40602.0
T1023049,83,S2,L5,R1,2018-03-05,0,No,29,18915.0
T1023050,46,S2,L1,R2,2018-03-05,0,No,39,26622.0
T1023051,211,S4,L2,R1,2018-03-05,0,Yes,109,61362.0
T1023052,291,S1,L3,R1,2018-03-05,0,No,53,28767.0
T1023053,11,S4,L2,R1,2018-03-05,0,No,79,47040.0
T1023054,174,S1,L1,R4,2018-03-05,0,No,42,27822.0
T1023055,257,S1,L3,R1,2018-03-05,0,No,42,24324.0
T1023056,84,S1,L1,R3,2018-03-05,0,No,74,42891.0
T1023057,270,S1,L1,R2,2018-03-05,0,No,44,27228.0
T1023058,183,S1,L3,R1,2018-03-05,0,No,44,23238.0
T1023059,267,S4,L2,R1,2018-03-05,0,No,63,38262.0
T1023060,361,S1,L3,R1,2018-03-05,0,No,53,30174.0
T1023061,88,S2,L5,R2,2018-03-05,0,No,47,30525.0
T1023062,188,S3,L2,R1,2018-03-05,0,No,80,58323.0
T1023063,268,S1,L2,R1,2018-03-05,0,Yes,80,58332.0
T1023064,87,S4,L2,R3,2018-03-05,0,No,58,38154.0
T1023065,5,S1,L1,R3,2018-03-05,0,Yes,80,49929.0
T1023066,350,S1,L3,R2,2018-03-05,0,Yes,67,43188.0
T1023067,315,S4,L2,R1,2018-03-05,0,No,126,63879.0
T1023068,354,S4,L2,R1,2018-03-05,0,No,124,79236.0
T1023069,181,S3,L1,R3,2018-03-05,0,Yes,106,59547.0
T1023070,63,S1,L1,R2,2018-03-05,0,No,61,38832.0
T1023071,284,S4,L2,R3,2018-03-05,0,No,57,35286.0
T1023072,311,S4,L2,R2,2018-03-05,0,Yes,172,118980.0
T1023073,353,S1,L3,R3,2018-03-05,0,No,31,18987.0
T1023074,89,S1,L4,R1,2018-03-05,0,Yes,65,37512.0
T1023075,334,S3,L2,R2,2018-03-05,0,No,69,45423.0
T1023076,79,S2,L5,R4,2018-03-05,0,No,32,19794.0
T1023077,24,S1,L1,R2,2018-03-05,0,Yes,75,46719.0
